Age,Income,Gender_Male,City_Delhi,City_Mumbai,Purchased
-2.0781471203840933,-3.870288393621354,1.2535663410560174,1.4142135623730951,-0.7977240352174656,1
0.5716809756157125,-0.6921857625915053,-0.7977240352174656,1.4142135623730951,-0.7977240352174656,1
0.47955353300024695,0.3958508812931582,1.2535663410560174,-0.7071067811865475,1.2535663410560174,1
1.6371401284595144,0.7880908808226943,1.2535663410560174,1.4142135623730951,-0.7977240352174656,1
-0.7701605050744864,0.1316600374310311,-0.7977240352174656,-0.7071067811865475,-0.7977240352174656,1
0.21929317275286728,-0.0548200130701804,-0.7977240352174656,1.4142135623730951,-0.7977240352174656,1
0.7980864704825007,0.4104542802818151,1.2535663410560174,-0.7071067811865475,-0.7977240352174656,1
-0.09923976472938711,0.20256008228415218,1.2535663410560174,-0.7071067811865475,1.2535663410560174,1
0.5938128904816714,0.5213824989969263,1.2535663410560174,1.4142135623730951,-0.7977240352174656,1
-1.08869344255674,-0.0006513057307373315,-0.7977240352174656,-0.7071067811865475,-0.7977240352174656,0
1.3448002178688143,0.6854470107499027,1.2535663410560174,-0.7071067811865475,1.2535663410560174,0
-0.5099001448271064,0.09164082263899083,-0.7977240352174656,-0.7071067811865475,1.2535663410560174,0
-1.08869344255674,-0.0006513057307373315,-0.7977240352174656,-0.7071067811865475,-0.7977240352174656,0
0.5716809756157125,0.4692540090400562,-0.7977240352174656,1.4142135623730951,-0.7977240352174656,0
1.5272797880624738,0.7396259376585423,-0.7977240352174656,-0.7071067811865475,1.2535663410560174,0
-0.5099001448271064,0.09164082263899083,-0.7977240352174656,-0.7071067811865475,1.2535663410560174,0
-0.5099001448271064,0.09164082263899083,-0.7977240352174656,-0.7071067811865475,1.2535663410560174,0
-1.08869344255674,-0.0006513057307373315,-0.7977240352174656,-0.7071067811865475,-0.7977240352174656,0
